activity_id,viewer_id,movie_id,watch_date,minutes_watched,completed
3918881c-7c45-4f4d-8ba6-b118958d3323,7833194c,MOV-013,2025-08-27 21:04:40,100,False
a6d88059-af12-4074-a888-53713814d9ed,63d4be7d,MOV-037,2026-01-19 21:04:40,71,False
7aecbe30-7718-4346-b1a3-7f25a3c0ffec,178c6d49,MOV-030,2025-07-31 21:04:40,156,False
dc9a88c5-3ae2-41df-9e80-71ee5d2964d1,fbc9f737,MOV-015,2026-02-13 21:04:40,51,True
ff69f468-e289-42f0-b510-e96dd9e7117b,8de7bd15,MOV-005,2025-10-27 21:04:40,131,True
adcbb910-4957-4a4d-be9c-6133a7c3e585,e20de57c,MOV-043,2025-05-27 21:04:40,30,False
f1d71c35-1174-4f0f-82e4-ca8d6ff09f4b,74533496,MOV-001,2026-03-22 21:04:40,97,True
a0aca906-9b78-4cad-8757-5a6b83979105,c7d82949,MOV-022,2026-01-04 21:04:40,171,True
7c06f67d-3f17-4067-a71b-0ff7c4bc6999,8a13bff4,MOV-002,2026-01-04 21:04:40,64,True
a3926882-665b-4f92-9a4b-5e0241eed08b,d25a61c0,MOV-047,2026-04-28 21:04:40,87,True
98a44003-25f1-403d-85b0-f073ea3f68ed,09047736,MOV-041,2025-05-11 21:04:40,52,False
62e4af17-0cb1-43e0-afe5-2d72c1fefa3b,fcc92abd,MOV-041,2025-06-04 21:04:40,38,True
75cbdea7-5925-4c28-b08b-f14fe1ae21fe,0a6635ab,MOV-039,2025-10-17 21:04:40,76,False
1ad7dc7a-8699-45ab-9639-9e8ce08c853f,2d03e8a9,MOV-034,2026-02-06 21:04:40,133,False
c58490c3-d736-4a85-9e55-f714a395386c,ff57363c,MOV-044,2025-10-12 21:04:40,19,True
85159d7f-814f-4eff-8e44-ebf5be4b3f3d,5081f9a2,MOV-038,2025-08-13 21:04:40,120,False
a3c1a1b0-218d-4280-8642-bb9d98824099,74ad343b,MOV-009,2025-07-23 21:04:40,50,False
cad0fa4c-1662-4bc2-a472-0318bc290ff8,5fc9f746,MOV-009,2025-08-14 21:04:40,75,True
a9b1d218-44e0-417e-98e3-100fce33fe60,24a7d864,MOV-046,2026-03-05 21:04:40,106,False
d840d331-f69d-492e-9182-6589c426ab1a,55fa1045,MOV-007,2025-12-21 21:04:40,96,False
fbbdf4ef-1fe6-471e-80d0-376009eb3092,df96a273,MOV-004,2026-02-26 21:04:40,85,True
5e23bd86-f973-4df6-970b-bd863cb16051,3a0762ef,MOV-013,2025-12-17 21:04:40,129,True
df8ffb54-50f4-4dc9-abdf-6c00effa7838,c24abcca,MOV-004,2025-11-29 21:04:40,85,True
8bfe40a0-6d2d-40e7-8470-78f7d8b8cf63,f4bffe8a,MOV-007,2025-07-24 21:04:40,59,False
9d29173e-b0ae-42a1-ad7d-58adcfb9d7be,ec37d8c4,MOV-030,2025-07-02 21:04:40,143,True
68450986-3925-4179-818b-5eb4474023d3,ae2cf1a9,MOV-009,2026-01-14 21:04:40,149,False
28c228e6-8187-4b8d-9c4f-651107184dfc,ab8da239,MOV-024,2025-09-11 21:04:40,44,False
c2373f02-a277-42c0-b185-68ac8d6eea01,74533496,MOV-044,2026-02-10 21:04:40,35,True
5d1fcfad-ead8-4be1-981a-cf3198a127dc,21acfa5b,MOV-002,2026-05-01 21:04:40,52,False
5eca15f9-9f45-4e8f-b46e-d0400d0d7f0d,0cb4b7d2,MOV-003,2025-11-05 21:04:40,167,True
fa478e5e-7d1a-4412-866d-8781f432fd0c,d0f3f481,MOV-037,2026-04-12 21:04:40,165,True
ce5ec0b1-cf9f-4c1f-ac7a-83205bf1c815,83c271df,MOV-035,2025-12-09 21:04:40,66,False
91e01112-b255-4ccc-ba2f-b8e99b64c65d,93e1270f,MOV-048,2025-05-28 21:04:40,165,True
9064a543-f854-45f5-a2f7-74bc1a27d651,394ef11f,MOV-006,2025-10-01 21:04:40,80,False
8d0c72ec-53ab-4eed-9844-edec2777853a,e6e7b53e,MOV-025,2025-06-02 21:04:40,143,True
64dc7f13-375e-4f47-98de-73e853703f9f,dd353fca,MOV-028,2026-01-12 21:04:40,126,True
aa00da2d-9cbf-4064-bdcc-df9e0f34bfe3,12128cc5,MOV-039,2025-10-17 21:04:40,60,False
dc87549c-067d-4245-afbb-d00bb658cb6e,c55dd298,MOV-022,2026-02-16 21:04:40,154,True
d49a4a44-fb58-4b71-ad25-d6fcbe59dd63,ed16bfeb,MOV-017,2026-02-18 21:04:40,13,False
1b68921b-fb57-4608-b873-4d764017592e,ae5769e5,MOV-029,2025-10-28 21:04:40,127,True
ca975ae5-5895-4acf-b0c7-72e2b5180038,dbf6dd16,MOV-050,2025-12-20 21:04:40,116,False
7442e595-6513-46cc-a7f0-b4d31a9b9045,666f9a2a,MOV-021,2026-01-29 21:04:40,126,False
806628ef-363a-45f2-a6ba-839e701608db,ad7fa55e,MOV-022,2025-12-04 21:04:40,90,True
2a755891-1172-459f-9c7a-165217dc77f9,b1c3cddf,MOV-037,2025-05-10 21:04:40,99,True
1e4821aa-4d87-4d43-b079-6c2f5f8654cc,b1299d53,MOV-026,2025-09-24 21:04:40,127,True
906b2b6e-255c-4627-95b2-0732c6d609a9,f97d86a3,MOV-024,2025-09-28 21:04:40,179,False
80a1d921-41b5-4211-86c0-57ed0149c8a1,3384d281,MOV-023,2025-11-20 21:04:40,8,True
29446af8-3de6-410f-9ba4-a39ee4411d44,df06c3a5,MOV-028,2026-04-04 21:04:40,69,False
4479f997-a3fd-4186-b8fc-163ec818579a,91ef1e7c,MOV-007,2026-04-27 21:04:40,154,False
a6c0f621-992a-47dd-bc85-f13283102130,0f05f67e,MOV-035,2025-12-16 21:04:40,78,False
8fdfc1a6-428e-4c34-a575-04d383f296c9,4781029c,MOV-015,2025-11-06 21:04:40,127,True
2ab91be9-afd5-4919-8438-24a48b4ac53c,f7b6f41d,MOV-029,2025-07-11 21:04:40,89,True
f22fa83b-4873-41a7-93e8-53b67a0bb43d,ec37d8c4,MOV-023,2025-11-29 21:04:40,32,False
34f1430b-9a7f-4016-a23a-8d5c2025911a,013f905b,MOV-027,2025-06-22 21:04:40,132,True
f41198e7-9284-40f8-aced-d75654df5c21,87c3e8b2,MOV-047,2025-09-01 21:04:40,130,False
f52fb12d-065f-4082-8a57-4d77f39e68c0,7c0548f2,MOV-046,2025-06-03 21:04:40,130,True
9bc61ddc-b55b-4afb-84d6-fcc5ea07a9d4,209558d1,MOV-039,2025-11-17 21:04:40,70,True
e9ee4288-1c11-4e0e-981a-a6159daedccb,b84648b8,MOV-025,2025-06-25 21:04:40,167,False
15862ceb-f276-46ea-a330-ffe6e1446b4d,c990a755,MOV-013,2026-04-05 21:04:40,174,False
71e2cb7a-4b64-42d6-aeb5-72a11e3441bb,00cad276,MOV-019,2026-02-18 21:04:40,93,True
83ef607a-4e78-4165-88e7-68a90cf75404,dd353fca,MOV-034,2026-04-18 21:04:40,102,True
34d862ae-28ce-4320-8424-0999785efda7,e0bff36a,MOV-011,2026-01-07 21:04:40,166,False
800f0e59-51b4-47cd-acca-4ec1f1b7edc4,1c846626,MOV-019,2026-01-13 21:04:40,34,True
9494d9b3-2b46-49df-8dc1-60d60f5b2751,cf5c32d3,MOV-040,2025-09-22 21:04:40,129,True
c2c01daa-c918-4503-a207-2d9d703791d4,8fe9f9bb,MOV-009,2026-05-06 21:04:40,100,True
58f16568-f994-4225-973f-5c47edd35d93,d1dc7836,MOV-018,2025-07-18 21:04:40,38,False
bded61ec-e81f-4255-a99b-82d97295f878,530145fc,MOV-042,2026-03-16 21:04:40,85,False
52dd37b9-3e01-4db2-b7a6-0166b38bbf0e,0870f2e6,MOV-035,2026-03-29 21:04:40,118,True
166d0f17-2db6-420c-a014-af2382f790b2,477b8bdd,MOV-021,2025-10-05 21:04:40,72,False
9ddffd74-c473-469f-88a8-98696aa6bc06,0cb4b7d2,MOV-025,2025-11-29 21:04:40,55,True
6b8a0d19-a509-4515-87c4-436a4cddf373,1358ad00,MOV-002,2025-11-03 21:04:40,75,False
4743afb8-74b6-477e-a9f9-6d90baea9c29,57b3ea7b,MOV-005,2025-09-07 21:04:40,102,False
d5eebff1-d216-445b-b78c-74545d403e50,32b65c0a,MOV-016,2026-04-17 21:04:40,154,True
43c081da-9b7e-427b-be25-abd4b507c3b6,f4bffe8a,MOV-028,2026-03-14 21:04:40,112,True
8929a326-da25-4f2a-b844-c74ad97a9981,6960cbd4,MOV-020,2026-01-01 21:04:40,122,False
2fd71d42-1b34-426d-ada9-1bc9cf018ad8,38c038d1,MOV-047,2026-02-07 21:04:40,145,True
28cb43ce-b75d-48f6-a670-128c9bbe3b75,6db44cf4,MOV-033,2025-06-30 21:04:40,92,True
b569b415-edb1-40e5-a373-21994aa838d3,e2231197,MOV-002,2026-02-14 21:04:40,25,False
2cea5f57-ecc8-49e0-b7f3-5e0b5fad4000,f819ab5f,MOV-040,2025-06-13 21:04:40,15,True
d905f012-4733-46a4-8e61-440dfa373144,086acbc1,MOV-048,2025-09-17 21:04:40,83,True
66189e37-60b6-491f-8787-71fc5ad3120a,d2ed42fb,MOV-050,2025-11-17 21:04:40,28,False
41af9914-b937-4744-8cec-7b6923b4046d,b1a39ec0,MOV-048,2026-03-30 21:04:40,135,True
0997da1f-a0b7-4bcc-a4ae-a0ce332b7765,1b5e0312,MOV-019,2025-10-03 21:04:40,51,False
f9ba091f-0e6d-44aa-8284-cadb4a1d9d85,6f96093c,MOV-042,2026-02-27 21:04:40,66,True
e7328523-477b-48f8-9349-5eee0ffecf67,09034a5a,MOV-022,2026-02-02 21:04:40,121,True
2f48aeef-137a-4f54-aeee-791e9e132ca2,80e7d167,MOV-039,2025-06-07 21:04:40,129,False
8a1b370f-8b16-4108-a88a-a6ac93dc81d5,9c112c48,MOV-039,2026-03-02 21:04:40,122,False
190c9b80-7a7e-4ad5-b107-7389ed1e8450,6ed76f2c,MOV-037,2025-08-18 21:04:40,132,False
a4fc0ad4-d5c3-48dc-ab32-12b20d36e9fb,c8e07a90,MOV-015,2025-08-27 21:04:40,92,True
ae737a3f-0cc7-44a0-834a-e838498da8dd,e5a763bd,MOV-007,2026-02-17 21:04:40,178,False
1f4c1c57-9a82-475d-9826-ae263758f20d,3deff6b1,MOV-042,2025-10-06 21:04:40,8,False
4017977c-be24-4db6-8ba4-fba0c2ac956d,d5256b7e,MOV-043,2025-08-14 21:04:40,149,True
2f621734-c93f-4675-a5ca-c4b2b8be92e8,c55dd298,MOV-006,2026-03-31 21:04:40,43,False
15c8f4de-6209-4549-8f1d-3cf2ae9c4709,e06eac4b,MOV-040,2025-10-09 21:04:40,89,True
646f5ebc-421f-4c3e-85da-a2704445096c,cc45c4c7,MOV-038,2025-07-02 21:04:40,21,False
c72b0129-e2e1-45fa-9c3d-f1a3f431dfd4,6c1556e6,MOV-004,2025-06-06 21:04:40,75,False
5118b954-75f2-4f42-b480-619b7fabdf7d,753080ee,MOV-049,2026-02-22 21:04:40,170,True
f5fa9e6f-0d8e-4e4a-8d6e-1c140152954f,1a00ccce,MOV-023,2025-07-09 21:04:40,87,True
87cdfd2a-6441-4946-92a7-21321c05078e,d19a65d6,MOV-031,2026-02-07 21:04:40,41,False
3f73d9f2-b96d-4066-a90a-965dcebc9c37,ad28f97c,MOV-011,2026-04-23 21:04:40,107,True
f94ab9fc-7351-4090-afac-3d5f05f684f2,2d0feb43,MOV-013,2025-09-09 21:04:40,82,False
6c0ee75c-cb59-4097-a8ae-f6be06aa9eb3,00cad276,MOV-038,2026-03-13 21:04:40,20,False
f05d33c7-c755-46a0-a329-8f5deecf9bd4,1d8a5e01,MOV-026,2025-10-06 21:04:40,72,True
5aefb510-fced-4477-a5a5-242f6e88bf2a,8fe9f9bb,MOV-008,2026-04-20 21:04:40,147,False
5bff374a-6143-4231-8704-35af14c915dc,e90479d7,MOV-016,2025-10-15 21:04:40,45,True
07a56791-ffcb-4f25-9fc8-e90bf535945f,8f7e9460,MOV-004,2025-05-24 21:04:40,136,False
f561ce0b-dd3e-4408-8fb0-127703dff461,bb84c656,MOV-034,2026-02-13 21:04:40,122,False
7fd84dd3-7227-4115-a266-6352476ef945,dfeb1d2a,MOV-048,2025-10-29 21:04:40,113,False
389c4e39-eed3-401b-96a0-c971e473f56b,c532f5de,MOV-049,2026-03-30 21:04:40,119,False
1988ec98-519b-489b-a9bc-eeea7e4ac06f,9803e24e,MOV-035,2025-10-23 21:04:40,28,True
232a3dd7-6375-4f82-bce3-2d2eb6f76f2b,57fb9699,MOV-036,2025-09-07 21:04:40,72,False
c8edc14a-610c-4553-86e9-3ce0908ac326,e72224bf,MOV-003,2026-04-12 21:04:40,68,False
4252c6f7-d11f-4917-bf6d-8b4fe3c0fb40,2270c4ff,MOV-040,2025-08-16 21:04:40,73,True
4e250c4b-92fd-461e-8603-57bb2a927f7b,74d907aa,MOV-039,2025-12-13 21:04:40,81,False
6a60e959-e82a-4b9e-86ad-cc4679b9e941,dfbdedf1,MOV-021,2026-02-20 21:04:40,163,False
f2a29c46-cb0e-43fb-b88a-f2da8f489336,d5127b26,MOV-021,2025-05-23 21:04:40,71,True
62dc6dcf-88a8-46ca-a563-d1d8a9f70cf7,556566d2,MOV-025,2026-04-01 21:04:40,102,True
73dfe2a2-0d0c-4749-b14f-e884f50cd1d9,8d384ca8,MOV-042,2026-05-02 21:04:40,153,True
b2810866-968e-4412-9251-dc46bb0f2507,5fc9f746,MOV-004,2025-09-11 21:04:40,144,True
359dc4e2-499d-47ad-9b47-29d83866eb6f,497293ab,MOV-039,2026-03-30 21:04:40,173,True
e8d1369f-a8a8-4d32-a3f3-9d20e28e126d,451a27f1,MOV-007,2025-11-05 21:04:40,37,True
d3cf2cb5-c991-402a-bd1a-3e3ef17c6938,a9111c66,MOV-018,2026-04-09 21:04:40,23,True
cba59f2a-ff45-483a-ba6b-0c9279dadb8c,89785916,MOV-034,2025-12-21 21:04:40,29,True
13f72d48-8561-4933-ae4c-fc913907378f,cf53d7c0,MOV-001,2025-08-03 21:04:40,49,True
c79df4d6-6051-4bfe-aa0f-a7854d8b1184,d13c5a10,MOV-016,2026-02-05 21:04:40,64,True
abbb7649-feac-4ee1-a626-6f4ebdc609d8,27fbaa73,MOV-021,2025-07-04 21:04:40,163,False
4ca6b9c8-4adb-4623-88f8-7e715e792ac9,178c6d49,MOV-043,2026-04-17 21:04:40,36,False
14bea5f8-5ea5-4d10-85eb-5de17bb14814,e6f72542,MOV-045,2025-11-13 21:04:40,62,False
f4c4bac0-cff3-478f-be1a-35fa569c130f,80e7d167,MOV-033,2025-12-21 21:04:40,14,False
23a49494-55c3-48f1-882d-6b0c4905c4cc,c900018a,MOV-032,2025-07-09 21:04:40,51,False
58ac051b-d15f-405d-ad6e-7b4f79bc60fa,3712e11b,MOV-041,2026-03-28 21:04:40,106,False
fea16583-87af-41c9-9ebe-6bdba4d19466,64e07007,MOV-021,2026-02-06 21:04:40,109,True
723b4980-f3a7-4fdf-9044-d447892005f9,a4d9d09e,MOV-007,2025-05-20 21:04:40,5,True
b216a9e3-5454-40fd-9b3f-a7778f543cd3,3c2c7a58,MOV-048,2025-08-19 21:04:40,89,True
31729856-3ddd-47c7-b83c-e984e32f036b,09059780,MOV-041,2025-12-17 21:04:40,9,True
1dfeda23-0bfa-493b-939f-ee315bd47b86,f5276030,MOV-003,2025-07-31 21:04:40,123,True
9d830fbb-f15b-49d3-8df1-ca2f019ba56e,8d2823bc,MOV-030,2026-04-24 21:04:40,173,False
d2daf9d3-46d4-402e-8067-2e736edd634e,0b8893f4,MOV-005,2025-06-08 21:04:40,87,True
69808e05-dc39-48b7-8091-fbfc81af68e8,2d03e8a9,MOV-045,2025-06-13 21:04:40,164,True
8e34b558-7d69-4dd6-acdc-803c2410ebe0,720b48bc,MOV-036,2026-01-03 21:04:40,107,True
f439fc2e-35ab-436d-af35-b6ecdccf30d3,bea6306d,MOV-029,2025-06-24 21:04:40,9,True
10412dc0-66c0-4725-afac-309c6ad5d1be,2f745cd6,MOV-040,2026-02-15 21:04:40,16,True
f02a4ad8-b3c8-42a0-b395-60c59b75a45c,46bb3e7e,MOV-014,2025-10-11 21:04:40,32,True
c684bcef-c408-4681-b06f-b9f82bacffe3,76402793,MOV-008,2026-02-09 21:04:40,41,False
0a7fe3ff-5a21-4594-9fa6-395bed7f978e,3be77758,MOV-009,2026-01-26 21:04:40,116,False
d87a4676-57a2-430a-b898-70066e1693dc,1fe688f3,MOV-038,2026-03-18 21:04:40,95,False
26329e7b-0ed1-4514-b873-dc30140ae05a,141da225,MOV-005,2025-06-05 21:04:40,173,False
76d10c1b-218a-478d-b987-0ca00b3f3940,9e8eb628,MOV-012,2025-08-29 21:04:40,170,False
c6b8e5e8-caa4-4074-870f-8a1468773db7,c36c598b,MOV-021,2025-08-04 21:04:40,48,False
9a63a331-a1a9-41a3-9c39-016013752a42,fcc92abd,MOV-047,2025-05-17 21:04:40,152,True
a7ed1f4e-db23-48f9-b5a3-477158a569c5,500f3691,MOV-043,2025-12-16 21:04:40,45,True
71456347-50bf-4c41-9405-00ea07a3e08f,c8e07a90,MOV-016,2026-02-01 21:04:40,58,False
1064e665-eea3-4da6-a78e-e931f5bc0195,3036f5e6,MOV-028,2026-03-08 21:04:40,135,False
27a6c236-3f5a-45fa-b0fc-7a753e7950d8,3f5d69e4,MOV-039,2026-01-01 21:04:40,106,False
71ef9be7-e925-45e7-8a97-484c73d64e97,d19a65d6,MOV-020,2025-09-02 21:04:40,139,False
4b3d0d37-a07b-4ca4-a758-32952b3e720f,764ab81c,MOV-047,2025-12-24 21:04:40,131,False
5fce2e5b-013a-47e9-b15a-ab9d91553c52,0cc2e87f,MOV-041,2025-10-23 21:04:40,69,True
61b69b38-7a72-488c-b94b-869cc266a5a4,12404338,MOV-017,2025-09-11 21:04:40,105,False
7a5eb096-a85f-42df-a658-ab376f924e19,ce099de9,MOV-018,2025-12-06 21:04:40,55,False
d7a3107a-15ed-489c-9085-33aba98ad733,b30442e5,MOV-036,2025-10-08 21:04:40,21,False
40cf3f71-ac85-4c26-a70a-8b5387180859,b31f77dd,MOV-013,2026-02-24 21:04:40,125,True
5ac3f486-7a3b-4b0d-8898-0c88c2e3eac4,0ea6c0f0,MOV-013,2025-07-30 21:04:40,88,True
813bbe42-3d6d-401d-a319-6f139ce86384,477b8bdd,MOV-014,2026-02-25 21:04:40,96,True
73f38902-1a1f-4af5-bf0d-432f4650a874,8f7e9460,MOV-017,2025-09-10 21:04:40,32,False
ffa53f0f-c4ba-4c32-9934-2ad0eabcfb35,54eaf07c,MOV-019,2026-02-02 21:04:40,156,True
250a06e4-3b38-4e93-abd0-1452c79551dc,5dc01344,MOV-006,2025-10-21 21:04:40,166,False
f2612c9b-09d8-4bff-bac1-726c2d4f7187,c323a1a7,MOV-025,2025-06-15 21:04:40,95,False
2164c65c-53f4-4e7a-b7e6-b8da0405d2a2,67550102,MOV-033,2025-10-25 21:04:40,10,True
08a46f90-ced3-495b-8bcb-cf6094b6361e,51dbfc48,MOV-040,2025-05-18 21:04:40,30,False
c2e3fd01-debe-4b40-88ec-2e8ca76967bd,70f54d4a,MOV-028,2026-01-26 21:04:40,8,False
fabadc07-08f4-48ae-ad58-69079791c98f,6b7e4ba9,MOV-029,2025-11-05 21:04:40,64,False
a943cd99-487e-4e4c-9b45-32c514e66648,df96a273,MOV-041,2025-07-08 21:04:40,33,False
e038a67f-e0d7-40fd-a5c7-eda059a03a09,ba20a7c6,MOV-007,2025-08-23 21:04:40,158,False
70f6c336-d91a-4f42-ad41-cc461d9fa8d2,5e7e152c,MOV-003,2025-08-16 21:04:40,67,True
e3185c7c-4c4c-4845-9ee3-0c28302cc08f,542e43c2,MOV-023,2025-05-16 21:04:40,58,True
c41f8f1c-e96c-4d7f-a1d1-42ea7e41c71b,1b5e0312,MOV-018,2025-07-19 21:04:40,31,True
7fc135a6-a6d4-4f2a-a6e7-5ac3073867f1,6ed76f2c,MOV-007,2025-06-08 21:04:40,148,True
0a5e1d4e-3b7b-4d08-a812-109f78777dc9,8c7ae108,MOV-019,2025-06-09 21:04:40,164,True
6fb77988-66d8-490f-a27f-fd0b6c2dd73a,cd876ff5,MOV-001,2025-11-04 21:04:40,141,True
674852ce-cccd-401e-a78c-f629a7055b03,df96a273,MOV-020,2025-10-20 21:04:40,90,False
aba88475-6192-4fd9-8865-21cf515d6d7d,b8a0ce15,MOV-035,2026-03-15 21:04:40,47,True
fc6e2daf-f1de-463b-bb3f-121d3fcee34a,74ad343b,MOV-013,2025-06-29 21:04:40,163,True
440da9aa-79e1-4345-8b2f-84410e748493,732f6271,MOV-030,2026-03-04 21:04:40,67,False
03106a62-3df7-4b08-b750-48b2931a87c9,3c0db0e6,MOV-016,2026-02-02 21:04:40,56,False
87d098c1-36f9-48ff-a78f-c53b444657c8,58fa64f7,MOV-030,2025-06-18 21:04:40,150,True
de5e5329-d440-4d30-a618-85ecd79cb6a6,7471ae82,MOV-044,2025-09-26 21:04:40,71,True
854a7479-934e-4d90-9c57-88f8e7adf94e,f4fd9631,MOV-040,2025-08-13 21:04:40,100,False
31bed333-d3e3-4f81-ae2f-13ec3fdabf99,e205c520,MOV-015,2026-02-26 21:04:40,129,False
6bc4d7b7-17c1-4367-a1b7-0a867def1e49,08b7c21c,MOV-019,2025-09-29 21:04:40,78,False
f31a5751-1da5-4bd7-b4f3-583e95a17566,b42f8232,MOV-028,2025-06-14 21:04:40,127,True
da1dbb2a-52eb-41d7-a567-31f44df24c7a,f42e90f4,MOV-004,2025-11-10 21:04:40,54,True
e257a284-8bd7-4d79-9de0-bf02885c89d2,80e7d167,MOV-014,2026-04-16 21:04:40,178,True
0709c37e-252d-4705-b411-b9e2e27dfbb4,cc45c4c7,MOV-037,2025-11-10 21:04:40,106,False
fe0b2cb6-4bfa-453f-b2d5-705871e3575b,6f96093c,MOV-038,2025-07-29 21:04:40,162,False
e72f489e-490b-4702-9e92-e76a0f9c47e1,950438d5,MOV-016,2025-09-10 21:04:40,163,False
8467d395-e4d2-4b85-897d-952236f78a31,a163ea49,MOV-006,2026-03-14 21:04:40,59,True
eba3daa0-fe01-4cce-8a15-f7d05e73019c,33704af8,MOV-026,2025-11-17 21:04:40,17,False
54ac62be-91fe-4f52-9a6c-1147a51b207a,be891c17,MOV-020,2025-06-19 21:04:40,65,True
21e365d7-a8b0-44a8-b5b9-4afd5256fa31,fd352f26,MOV-007,2025-08-24 21:04:40,132,False
5c778f41-0b3a-4e42-9262-b0ee61dafade,8e6350ee,MOV-041,2025-09-05 21:04:40,104,True
e1ff4f9e-905c-4eff-be65-fb4bf576d506,a2c2f07c,MOV-044,2025-11-08 21:04:40,143,True
3b868127-9eb2-4533-9fe6-e096cadcff9f,ad8199c3,MOV-023,2025-12-03 21:04:40,65,False
41f6d564-5c5c-425c-8e94-a338350eceb7,469440ef,MOV-043,2025-08-31 21:04:40,76,True
4ad5ec43-44c2-43bf-bac7-812bdf1cde98,c6630202,MOV-004,2025-12-22 21:04:40,55,False
812ccd6b-2e64-485f-be9f-95101a870fad,0a6635ab,MOV-007,2025-06-16 21:04:40,123,False
832dade0-d897-4a7a-a77f-e2b4f27b5973,025e4aac,MOV-009,2025-06-20 21:04:40,91,False
7864814a-fe70-483d-bbfc-f8b7b84449b8,d772bcae,MOV-042,2025-07-08 21:04:40,96,False
ddec0022-6a2e-46fc-87bc-8e07b04167ea,666f9a2a,MOV-015,2025-05-29 21:04:40,76,False
c3697d87-cabd-4770-bde9-d2620903d6f3,01cfc0db,MOV-047,2025-10-04 21:04:40,129,False
0c18ebec-e931-435f-b54d-94e8780f92da,bb4dab28,MOV-025,2025-12-10 21:04:40,23,False
378be9d4-5c87-4b18-814d-caf3db0464fc,f99d01f1,MOV-040,2025-07-07 21:04:40,92,True
bec9f716-5a56-4b3a-a3d1-ff44f6c072bf,c900018a,MOV-015,2025-09-15 21:04:40,28,False
3e5698cb-b727-401c-8bd0-3b1de476fa11,0f05f67e,MOV-041,2025-11-09 21:04:40,133,False
94d8eb3d-aedc-44ca-845b-a95120128e18,f6011f25,MOV-033,2025-05-24 21:04:40,75,True
73f15417-8e0b-48cc-9495-c40c3d6f3731,74939a65,MOV-041,2025-09-27 21:04:40,167,True
1e700750-76ad-4fb0-8ae1-a60640caab3d,12128cc5,MOV-035,2025-07-20 21:04:40,72,True
63556832-348d-4a02-a379-6fdb7e4db158,98e8afa1,MOV-046,2026-03-08 21:04:40,159,False
3a451ec9-0faf-42eb-83ce-629bd76f3d72,fbac169e,MOV-034,2026-02-18 21:04:40,57,True
5128a957-7298-4089-91ec-974c82ddaa23,b31f77dd,MOV-027,2026-03-16 21:04:40,140,True
e5ab2772-562c-499e-abe7-3a770dc2328a,b30442e5,MOV-001,2026-01-11 21:04:40,179,False
efb838cf-f880-4e7b-8261-2f04ad8240ca,1c4b7133,MOV-036,2025-08-27 21:04:40,129,False
03624cf8-7c30-46c3-9282-b491aa596c65,c7d82949,MOV-032,2025-11-04 21:04:40,161,True
55e75e69-2328-4a91-a798-0fa7b869e4dd,950438d5,MOV-018,2026-04-29 21:04:40,42,False
e67bad25-a7d4-4e0c-a1a4-b821b3bfbbb7,d428714a,MOV-015,2026-03-04 21:04:40,91,False
dcc6fba8-4e37-4e29-afec-49a5a098798b,c57a0573,MOV-028,2025-06-23 21:04:40,46,False
6c04f714-db5c-4427-9776-b4b9f7048b3f,cdbb10a6,MOV-038,2026-04-05 21:04:40,173,False
2ee70954-75ed-4158-9811-df27e47e0333,7b3b7736,MOV-030,2025-10-04 21:04:40,49,True
be5c8890-1012-4f53-bb59-5f1ad048dbad,c36c598b,MOV-027,2025-06-08 21:04:40,78,True
c66a0c63-ce1b-442a-b6ed-381ed7ecc488,e823e007,MOV-019,2025-06-29 21:04:40,175,False
ffb2259e-9372-4f3a-8855-011e210e945a,b45a084a,MOV-024,2025-07-29 21:04:40,114,True
a29aa714-a798-4690-a71c-593dcf1d0824,bb4dab28,MOV-005,2026-01-07 21:04:40,131,True
a8162911-c1fe-4e87-8a1b-14cd65360d16,5580d7c8,MOV-008,2025-08-24 21:04:40,57,True
61bdc571-3d8b-4fa5-b82e-dfa7b7ca2757,dae778c5,MOV-016,2026-03-05 21:04:40,28,True
6ed92613-3e86-4d38-8299-a00e5090e800,0870f2e6,MOV-009,2025-08-24 21:04:40,166,True
db117217-06a0-4b5d-a19f-e91e67d625b6,e1240b5a,MOV-044,2025-12-05 21:04:40,114,False
0b025d67-a93d-4667-b13c-af7f3a5985dc,a42a8e98,MOV-028,2026-01-10 21:04:40,39,True
3cd939fd-1cca-4290-8ba0-d26d8821be73,1afa8905,MOV-034,2025-07-23 21:04:40,109,False
a8169521-06e0-4b16-b364-f084841a69ed,89869543,MOV-024,2026-04-27 21:04:40,50,True
3ad1084c-44c6-4edc-aab3-a121a2e237f4,99a1955c,MOV-042,2026-03-10 21:04:40,8,False
88c16796-bfcd-49aa-b3e1-53bd3568643a,3036f5e6,MOV-043,2025-07-20 21:04:40,126,False
13dd623a-c04a-4ffa-be82-65abc63d9b75,1358ad00,MOV-050,2026-03-11 21:04:40,59,True
cd42f8a8-cd1b-4a02-bae1-14b65c1d5888,556767eb,MOV-046,2026-03-07 21:04:40,171,True
cc1a963a-ba14-4011-87ce-f7d8bbb98854,ae2cf1a9,MOV-046,2025-09-05 21:04:40,70,True
8985be25-88b6-488b-95ee-4b4246052e54,21acfa5b,MOV-047,2026-03-15 21:04:40,5,False
ee8d17c6-6c67-4565-b07d-c1f117016cd2,4bdeee78,MOV-026,2025-11-10 21:04:40,7,True
0e6677a5-449f-47a6-b8c0-5c20de7bb9a9,5c51f042,MOV-047,2026-02-15 21:04:40,169,False
